"","X","id.s","host_species","host_genus","host_order","host_class","gbif_id","iso3c","coord_status","coordinate_resolution_processed","gadm_adm1","gadm_adm2","gadm_adm3","start_date","end_date","temporal_resolution","number_of_hosts","trap_nights_clean","trap_nights_status","host_species_original","host_genus_original","event_date_raw","pathogen_record_id","pathogen_species_cleaned","pathogen_species_ncbi","ncbi_id","number_tested","number_positive","number_negative","number_inconclusive","pathogen_species_original","note","mean","Mahalanobis_dist","Marginality","Specificity","Suitability","mean.1","Centroid_d","Boundary_d","in_range_d","bp_X","bp_Y","Centroid_r","Boundary_r","in_range_r"
"12988",38124,"david_39222 david_265","Hylaeamys yunganus","Hylaeamys","Rodentia","Mammalia",5786892,"BRA","valid","adm1","BRA.4_1",NA,NA,"1991-01-01","1992-12-31","year_range_resolution",29,NA,"not_reported","Oryzomys yunganus","Oryzomys","1991/1992","david_49391","Orthohantavirus mamorense","Orthohantavirus mamorense","3431295",0,0,0,NA,"Rio Mamore Virus",NA,0.0886151343584061,8092.14453125,-21.5299644470215,-0.113388694822788,0,NA,674.589577177688,663.760076066305,FALSE,-67.5,-6.208,446.47763701984,499.846814574254,TRUE
"12989",38125,"david_39222 david_265","Hylaeamys yunganus","Hylaeamys","Rodentia","Mammalia",5786892,"BRA","valid","adm1","BRA.4_1",NA,NA,"1991-01-01","1992-12-31","year_range_resolution",29,NA,"not_reported","Oryzomys yunganus","Oryzomys","1991/1992","david_49376",NA,NA,NA,29,0,29,NA,NA,NA,0.0886151343584061,8092.14453125,-21.5299644470215,-0.113388694822788,0,NA,674.589577177688,663.760076066305,FALSE,-67.5,-6.208,446.47763701984,499.846814574254,TRUE
"12990",63113,"grant_1783 grant_220","Hylaeamys yunganus","Hylaeamys","Rodentia","Mammalia",5786892,"BRA","valid","adm3","BRA.4_1","BRA.4.47_2",NA,"1991-01-01","1992-12-31","year_range_resolution",29,NA,"not_reported","Oligoryzomys yunganus","Oryzomys","1991-1992","grant_1848","Orthohantavirus mamorense","Orthohantavirus mamorense","3431295",29,0,29,NA,"Rio Mamore Virus",NA,0.147891104221344,3351.01440429688,-99.0406036376953,0.0567288100719452,0,NA,908.938068224572,490.234300949586,FALSE,-69.6727951278878,-8.14215773449117,753.059657430878,620.151740431554,TRUE
"12991",5490,"david_139 david_9","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"SLE","valid","village","SLE.3_1","SLE.3.1_1","SLE.3.1.4_1","2014-04-01","2016-02-29","day_range_resolution",8,6240,"trapnight_reported","Hylomyscus simus","Hylomyscus","2014-04-01/2016-02-29","david_42204","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",8,0,8,0,"Lassa mammarenavirus",NA,0.347274392843246,3.0650155544281,1425.84326171875,0.0122489901259542,0.381709277629852,1,245.865883806531,6.22527703046622,TRUE,-11.431461,7.945028,2009.03916626109,99.1355648898948,TRUE
"12992",5491,"david_139 david_9","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"SLE","valid","village","SLE.3_1","SLE.3.1_1","SLE.3.1.4_1","2014-04-01","2016-02-29","day_range_resolution",8,6240,"trapnight_reported","Hylomyscus simus","Hylomyscus","2014-04-01/2016-02-29","david_246","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",8,0,8,0,"Lassa mammarenavirus",NA,0.347274392843246,3.0650155544281,1425.84326171875,0.0122489901259542,0.381709277629852,1,245.865883806531,6.22527703046622,TRUE,-11.431461,7.945028,2009.03916626109,99.1355648898948,TRUE
"12993",7466,"david_155 david_9","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"SLE","valid","village","SLE.3_1","SLE.3.1_1","SLE.3.1.4_1","2014-04-01","2016-02-29","day_range_resolution",5,6240,"trapnight_reported","Hylomyscus simus","Hylomyscus","2014-04-01/2016-02-29","david_262","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",5,0,5,0,"Lassa mammarenavirus",NA,0.417753100395203,3.87540340423584,1418.95324707031,0.0151597885414958,0.275236427783966,1,247.722405806491,7.82495756384139,TRUE,-11.427842,8.005569,2010.27439365424,105.397107968376,TRUE
"12994",7467,"david_155 david_9","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"SLE","valid","village","SLE.3_1","SLE.3.1_1","SLE.3.1.4_1","2014-04-01","2016-02-29","day_range_resolution",5,6240,"trapnight_reported","Hylomyscus simus","Hylomyscus","2014-04-01/2016-02-29","david_166","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",5,0,5,0,"Lassa mammarenavirus",NA,0.417753100395203,3.87540340423584,1418.95324707031,0.0151597885414958,0.275236427783966,1,247.722405806491,7.82495756384139,TRUE,-11.427842,8.005569,2010.27439365424,105.397107968376,TRUE
"12995",9575,"david_171 david_9","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"SLE","valid","village","SLE.3_1","SLE.3.1_1","SLE.3.1.13_1","2014-04-01","2016-02-29","day_range_resolution",2,6240,"trapnight_reported","Hylomyscus simus","Hylomyscus","2014-04-01/2016-02-29","david_278","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",2,0,2,0,"Lassa mammarenavirus",NA,0.222733750939369,3.32263374328613,1517.48400878906,-0.00846964959055185,0.344504863023758,NA,25.0311982519884,14.7225840327619,FALSE,-11.770189,7.757033,2040.50383628024,63.9713222786273,TRUE
"12996",9576,"david_171 david_9","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"SLE","valid","village","SLE.3_1","SLE.3.1_1","SLE.3.1.13_1","2014-04-01","2016-02-29","day_range_resolution",2,6240,"trapnight_reported","Hylomyscus simus","Hylomyscus","2014-04-01/2016-02-29","david_182","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",2,0,2,0,"Lassa mammarenavirus",NA,0.222733750939369,3.32263374328613,1517.48400878906,-0.00846964959055185,0.344504863023758,NA,25.0311982519884,14.7225840327619,FALSE,-11.770189,7.757033,2040.50383628024,63.9713222786273,TRUE
"12997",11523,"david_187 david_9","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"SLE","valid","village","SLE.3_1","SLE.3.1_1","SLE.3.1.13_1","2014-04-01","2016-02-29","day_range_resolution",1,6240,"trapnight_reported","Hylomyscus simus","Hylomyscus","2014-04-01/2016-02-29","david_294","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",1,0,1,0,"Lassa mammarenavirus",NA,0.236937895417213,3.43938589096069,1504.24609375,-0.00662413286045194,0.328709065914154,NA,23.369914136665,13.0320525451047,FALSE,-11.742564,7.762217,2037.6661275706,67.0004298737747,TRUE
"12998",11524,"david_187 david_9","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"SLE","valid","village","SLE.3_1","SLE.3.1_1","SLE.3.1.13_1","2014-04-01","2016-02-29","day_range_resolution",1,6240,"trapnight_reported","Hylomyscus simus","Hylomyscus","2014-04-01/2016-02-29","david_198","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",1,0,1,0,"Lassa mammarenavirus",NA,0.236937895417213,3.43938589096069,1504.24609375,-0.00662413286045194,0.328709065914154,NA,23.369914136665,13.0320525451047,FALSE,-11.742564,7.762217,2037.6661275706,67.0004298737747,TRUE
"12999",14512,"david_203 david_9","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"SLE","valid","village","SLE.3_1","SLE.3.1_1","SLE.3.1.13_1","2014-04-01","2016-02-29","day_range_resolution",1,6240,"trapnight_reported","Hylomyscus simus","Hylomyscus","2014-04-01/2016-02-29","david_214","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",1,0,1,0,"Lassa mammarenavirus",NA,0.236937895417213,3.43938589096069,1504.24609375,-0.00662413286045194,0.328709065914154,NA,21.345669856332,11.4162983140318,FALSE,-11.726172,7.771753,2036.14540148496,68.698164920021,TRUE
"13000",14513,"david_203 david_9","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"SLE","valid","village","SLE.3_1","SLE.3.1_1","SLE.3.1.13_1","2014-04-01","2016-02-29","day_range_resolution",1,6240,"trapnight_reported","Hylomyscus simus","Hylomyscus","2014-04-01/2016-02-29","david_310","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",1,0,1,0,"Lassa mammarenavirus",NA,0.236937895417213,3.43938589096069,1504.24609375,-0.00662413286045194,0.328709065914154,NA,21.345669856332,11.4162983140318,FALSE,-11.726172,7.771753,2036.14540148496,68.698164920021,TRUE
"13001",16500,"david_219 david_9","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"SLE","valid","village","SLE.3_1","SLE.3.1_1","SLE.3.1.4_1","2014-04-01","2016-02-29","day_range_resolution",6,6240,"trapnight_reported","Hylomyscus simus","Hylomyscus","2014-04-01/2016-02-29","david_326","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",6,0,6,0,"Lassa mammarenavirus",NA,0.391520977020264,4.95584630966187,1448.62316894531,0.0228460431098938,0.175058975815773,1,243.164142618588,2.80436781085369,TRUE,-11.3957,7.973069,2005.96292324417,103.641226449395,TRUE
"13002",16501,"david_219 david_9","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"SLE","valid","village","SLE.3_1","SLE.3.1_1","SLE.3.1.4_1","2014-04-01","2016-02-29","day_range_resolution",6,6240,"trapnight_reported","Hylomyscus simus","Hylomyscus","2014-04-01/2016-02-29","david_230","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",6,0,6,0,"Lassa mammarenavirus",NA,0.391520977020264,4.95584630966187,1448.62316894531,0.0228460431098938,0.175058975815773,1,243.164142618588,2.80436781085369,TRUE,-11.3957,7.973069,2005.96292324417,103.641226449395,TRUE
"13003",51591,"david_48225 david_346","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"GIN","valid","village","GIN.8_1","GIN.8.4_1","GIN.8.4.1_1","2002-01-01","2004-12-31","year_range_resolution",1,NA,"not_reported","Hylomyscus simus","Hylomyscus","2002/2004","david_60587","Orthohantavirus sangassouense","Orthohantavirus sangassouense","3052496",1,1,0,NA,"Sangoussou virus",NA,0.763582229614258,5.53115940093994,865.216491699219,0.0147863756865263,0.136786788702011,1,154.363989683528,34.6304495070563,TRUE,-9.4742,8.6136,1821.95302981119,83.6519121268229,TRUE
"13004",63441,"grant_2057 grant_239","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"GIN","valid","adm3","GIN.8_1","GIN.8.6_1","GIN.8.6.4_1","1996-04-01","1997-04-30","month_range_resolution",1,NA,"not_reported","Hylomyscus alleni","Hylomyscus","04/1996-04/1997","grant_2122","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",1,0,1,NA,"Lassa Virus",NA,0.993875622749329,0.755471348762512,726.031616210938,-0.00943890493363142,0.860085308551788,1,57.1823279541264,109.341633576291,TRUE,-9.26974431678255,7.74028474320967,1772.6416914725,178.133965341212,TRUE
"13005",64316,"grant_2839 grant_278","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"GIN","valid","site","GIN.5_1","GIN.5.4_1","GIN.5.4.5_1","2002-10-01","2004-10-31","month_range_resolution",1,NA,"not_reported","Hylomyscus simus","Hylomyscus","10/2002-10/2004","grant_2903","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",1,0,1,NA,"Lassa Virus",NA,NA,NA,NA,NA,NA,NA,38.9322093755977,34.0411850475805,FALSE,-12.5408333333333,10.0661111111111,2192.32701210615,57.7644700984026,FALSE
"13006",64318,"grant_2840 grant_278","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"GIN","valid","site","GIN.8_1","GIN.8.4_1","GIN.8.4.1_1","2002-10-01","2004-10-31","month_range_resolution",4,NA,"not_reported","Hylomyscus simus","Hylomyscus","10/2002-10/2004","grant_2904","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",4,0,4,NA,"Lassa Virus",NA,0.763582229614258,5.53115940093994,865.216491699219,0.0147863756865263,0.136786788702011,1,154.364814931473,34.6269737899425,TRUE,-9.47416666666666,8.61361111111111,1821.94991988117,83.6503945824612,TRUE
"13007",65095,"grant_437 grant_75","Hylomyscus alleni","Hylomyscus","Rodentia","Mammalia",2439341,"GIN","valid","village","GIN.5_1","GIN.5.4_1","GIN.5.4.5_1","2004-01-01","2005-12-31","year_range_resolution",2,3465,"trapnight_reported","Hylomyscus simus","Hylomyscus","2004-2005","grant_492","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",2,0,2,NA,"Lassavirus",NA,NA,NA,NA,NA,NA,NA,38.9311075077642,34.0398926971979,FALSE,-12.54084,10.06606,2192.32588477791,57.7610861926369,FALSE
"13008",62757,"grant_1484 grant_192","Hystrix indica","Hystrix","Rodentia","Mammalia",5219884,"IND","valid","adm3","IND.16_1","IND.16.26_1","IND.16.26.4_1","1972-01-01","1972-12-31","year_only",4,NA,"not_reported","Hystrix indica","Hystrix","1972","grant_1549","Mammarenavirus lassaense","Mammarenavirus lassaense","3052310",4,0,4,NA,"Lassa Virus",NA,0.135241627693176,4.88753509521484,713.525207519531,-0.318487852811813,0.180220037698746,NA,73.1540747528356,66.569834640497,FALSE,75.570207265629,13.9353710691343,2116.44415049448,103.193411829239,TRUE
"13009",66151,"harry_1400 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2001-01-01","2001-01-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2001-01","harry_2795","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13010",66152,"harry_1401 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2001-03-01","2001-03-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2001-03","harry_2796","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13011",66153,"harry_1402 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2001-06-01","2001-06-30","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2001-06","harry_2797","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13012",66154,"harry_1403 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2001-10-01","2001-10-31","month_year",1,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2001-10","harry_2798","Catarina virus","Mammarenavirus whitewaterense","404768",1,0,1,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13013",66155,"harry_1404 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2002-01-01","2002-01-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2002-01","harry_2799","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13014",66156,"harry_1405 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2002-03-01","2002-03-31","month_year",2,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2002-03","harry_2800","Catarina virus","Mammarenavirus whitewaterense","404768",2,0,2,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13015",66157,"harry_1406 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2002-06-01","2002-06-30","month_year",1,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2002-06","harry_2801","Catarina virus","Mammarenavirus whitewaterense","404768",1,0,1,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13016",66158,"harry_1407 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2002-10-01","2002-10-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2002-10","harry_2802","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13017",66159,"harry_1408 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2003-01-01","2003-01-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2003-01","harry_2803","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13018",66160,"harry_1409 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2003-03-01","2003-03-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2003-03","harry_2804","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13019",66162,"harry_1410 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2003-06-01","2003-06-30","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2003-06","harry_2805","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13020",66163,"harry_1411 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2003-10-01","2003-10-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2003-10","harry_2806","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13021",66164,"harry_1412 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2004-01-01","2004-01-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2004-01","harry_2807","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13022",66165,"harry_1413 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2004-03-01","2004-03-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2004-03","harry_2808","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13023",66166,"harry_1414 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2004-06-01","2004-06-30","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2004-06","harry_2809","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13024",66167,"harry_1415 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2004-10-01","2004-10-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2004-10","harry_2810","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,0.00246318057179451,27.4642181396484,-922.63525390625,-0.115084044635296,4.70513987238519e-06,NA,304.600270864243,297.231496991878,FALSE,-99.4630020353449,28.3512098354716,139.412157742019,193.531725118736,TRUE
"13025",66168,"harry_1416 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2001-03-01","2001-03-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2001-03","harry_2811","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,9.77375748334453e-05,28.1521816253662,-918.768310546875,-0.117207951843739,3.37446908815764e-06,NA,306.670271940163,299.268574074598,FALSE,-99.433721147294,28.3409658664557,141.404409778228,190.483635038934,TRUE
"13026",66169,"harry_1417 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2001-06-01","2001-06-30","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2001-06","harry_2812","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,9.77375748334453e-05,28.1521816253662,-918.768310546875,-0.117207951843739,3.37446908815764e-06,NA,306.670271940163,299.268574074598,FALSE,-99.433721147294,28.3409658664557,141.404409778228,190.483635038934,TRUE
"13027",66170,"harry_1418 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2001-10-01","2001-10-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2001-10","harry_2813","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,9.77375748334453e-05,28.1521816253662,-918.768310546875,-0.117207951843739,3.37446908815764e-06,NA,306.670271940163,299.268574074598,FALSE,-99.433721147294,28.3409658664557,141.404409778228,190.483635038934,TRUE
"13028",66171,"harry_1419 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2002-01-01","2002-01-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2002-01","harry_2814","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,9.77375748334453e-05,28.1521816253662,-918.768310546875,-0.117207951843739,3.37446908815764e-06,NA,306.670271940163,299.268574074598,FALSE,-99.433721147294,28.3409658664557,141.404409778228,190.483635038934,TRUE
"13029",66173,"harry_1420 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2002-03-01","2002-03-31","month_year",2,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2002-03","harry_2815","Catarina virus","Mammarenavirus whitewaterense","404768",2,0,2,NA,"Catarina Virus",NA,9.77375748334453e-05,28.1521816253662,-918.768310546875,-0.117207951843739,3.37446908815764e-06,NA,306.670271940163,299.268574074598,FALSE,-99.433721147294,28.3409658664557,141.404409778228,190.483635038934,TRUE
"13030",66174,"harry_1421 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2002-06-01","2002-06-30","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2002-06","harry_2816","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,9.77375748334453e-05,28.1521816253662,-918.768310546875,-0.117207951843739,3.37446908815764e-06,NA,306.670271940163,299.268574074598,FALSE,-99.433721147294,28.3409658664557,141.404409778228,190.483635038934,TRUE
"13031",66175,"harry_1422 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2002-10-01","2002-10-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2002-10","harry_2817","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,9.77375748334453e-05,28.1521816253662,-918.768310546875,-0.117207951843739,3.37446908815764e-06,NA,306.670271940163,299.268574074598,FALSE,-99.433721147294,28.3409658664557,141.404409778228,190.483635038934,TRUE
"13032",66176,"harry_1423 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2003-01-01","2003-01-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2003-01","harry_2818","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,9.77375748334453e-05,28.1521816253662,-918.768310546875,-0.117207951843739,3.37446908815764e-06,NA,306.670271940163,299.268574074598,FALSE,-99.433721147294,28.3409658664557,141.404409778228,190.483635038934,TRUE
"13033",66177,"harry_1424 harry_181","Ictidomys mexicanus","Ictidomys","Rodentia","Mammalia",7679679,"USA","valid","site","USA.44_1","USA.44.64_1",NA,"2003-03-01","2003-03-31","month_year",0,NA,"not_reported","Spermophilus mexicanus","Spermophilus","2003-03","harry_2819","Catarina virus","Mammarenavirus whitewaterense","404768",0,0,0,NA,"Catarina Virus",NA,9.77375748334453e-05,28.1521816253662,-918.768310546875,-0.117207951843739,3.37446908815764e-06,NA,306.670271940163,299.268574074598,FALSE,-99.433721147294,28.3409658664557,141.404409778228,190.483635038934,TRUE
