"longitude","latitude","n_records","n_assays","assays_present","n_species","species_present","total_tested","has_multiple_assays"
-55.3658,-24.1431,2,2,"Culture/molecular, Serology",1,"Hylaeamys megacephalus",2,TRUE
-55.3593,-24.1412,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3592,-24.1418,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3592,-24.1412,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3591,-24.1418,2,2,"Culture/molecular, Serology",1,"Akodon montensis",4,TRUE
-55.3591,-24.1411,1,1,"Serology",1,"Hylaeamys megacephalus",1,FALSE
-55.359,-24.143,1,1,"Serology",1,"Hylaeamys megacephalus",1,FALSE
-55.359,-24.142,2,2,"Culture/molecular, Serology",1,"Akodon montensis",4,TRUE
-55.359,-24.1419,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.359,-24.141,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3589,-24.1431,1,1,"Serology",1,"Hylaeamys megacephalus",1,FALSE
-55.3589,-24.143,4,2,"Culture/molecular, Serology",2,"Akodon montensis, Hylaeamys megacephalus",23,TRUE
-55.3589,-24.142,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3588,-24.1424,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3588,-24.1422,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3587,-24.1425,1,1,"Serology",1,"Hylaeamys megacephalus",1,FALSE
-55.3586,-24.1409,1,1,"Serology",1,"Hylaeamys megacephalus",1,FALSE
-55.3464,-24.1419,5,2,"Culture/molecular, Serology",3,"Akodon montensis, Hylaeamys megacephalus, Oligoryzomys nigripes",21,TRUE
-55.3464,-24.1418,2,2,"Culture/molecular, Serology",1,"Akodon montensis",4,TRUE
-55.3464,-24.1417,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3462,-24.142,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3462,-24.1419,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3461,-24.1421,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3461,-24.142,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3459,-24.1423,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3459,-24.1422,3,2,"Culture/molecular, Serology",2,"Akodon montensis, Hylaeamys megacephalus",5,TRUE
-55.3455,-24.1423,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3452,-24.1424,2,2,"Culture/molecular, Serology",1,"Oligoryzomys nigripes",2,TRUE
-55.345,-24.1425,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3449,-24.1425,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3445,-24.1426,1,1,"Serology",1,"Hylaeamys megacephalus",1,FALSE
-55.3444,-24.1426,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3441,-24.1427,2,2,"Culture/molecular, Serology",1,"Hylaeamys megacephalus",2,TRUE
-55.3372,-24.142,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.337,-24.1419,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3368,-24.1413,2,2,"Culture/molecular, Serology",1,"Oligoryzomys nigripes",2,TRUE
-55.3368,-24.1412,5,2,"Culture/molecular, Serology",3,"Akodon montensis, Hylaeamys megacephalus, Oligoryzomys nigripes",11,TRUE
-55.3368,-24.141,4,2,"Culture/molecular, Serology",2,"Akodon montensis, Hylaeamys megacephalus",6,TRUE
-55.3367,-24.1402,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3367,-24.1401,1,1,"Serology",1,"Akodon montensis",1,FALSE
-55.33,-27.6,3,2,"Culture/molecular, Serology",1,"Oligoryzomys nigripes",30,TRUE
-55.3253,-24.1349,2,1,"Serology",2,"Akodon montensis, Hylaeamys megacephalus",2,FALSE
-55.3252,-24.1351,1,1,"Serology",1,"Hylaeamys megacephalus",1,FALSE
-55.3252,-24.1348,1,1,"Serology",1,"Hylaeamys megacephalus",1,FALSE
-55.3252,-24.1347,7,2,"Culture/molecular, Serology",3,"Akodon montensis, Hylaeamys megacephalus, Oligoryzomys nigripes",23,TRUE
-55.3252,-24.1344,1,1,"Serology",1,"Hylaeamys megacephalus",1,FALSE
-55.3252,-24.1343,2,2,"Culture/molecular, Serology",1,"Hylaeamys megacephalus",2,TRUE
-55.3251,-24.1347,1,1,"Serology",1,"Hylaeamys megacephalus",1,FALSE
-55.3251,-24.1346,2,2,"Culture/molecular, Serology",1,"Hylaeamys megacephalus",2,TRUE
-55.3251,-24.1342,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.325,-24.1341,1,1,"Serology",1,"Hylaeamys megacephalus",2,FALSE
-55.325,-24.134,1,1,"Serology",1,"Hylaeamys megacephalus",1,FALSE
-55.3249,-24.1352,1,1,"Serology",1,"Hylaeamys megacephalus",1,FALSE
-55.3248,-24.1354,1,1,"Serology",1,"Hylaeamys megacephalus",1,FALSE
-55.3244,-24.1356,2,2,"Culture/molecular, Serology",1,"Oligoryzomys nigripes",2,TRUE
-55.3231,-24.1378,2,1,"Serology",1,"Hylaeamys megacephalus",5,FALSE
-55.3228,-24.1375,1,1,"Serology",1,"Hylaeamys megacephalus",1,FALSE
-55.3226,-24.1367,1,1,"Serology",1,"Hylaeamys megacephalus",2,FALSE
-55.3027,-24.1495,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3022,-24.1497,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-55.3015,-24.1497,3,2,"Culture/molecular, Serology",1,"Akodon montensis",5,TRUE
-54.588,-25.5477,6,2,"Culture/molecular, Serology",3,"Akodon montensis, Oligoryzomys nigripes, Thaptomys nigrita",136,TRUE
-54.57,-20.55,1,1,"Culture/molecular",1,"Hylaeamys megacephalus",2,FALSE
-53.85,-34.35,1,1,"Culture/molecular",1,"Oligoryzomys flavescens",13,FALSE
-53.267,-22.7723,4,2,"Culture/molecular, Serology",2,"Oligoryzomys nigripes, Thaptomys nigrita",14,TRUE
-52.4237944444444,-22.3861111111111,1,1,"Culture/molecular",1,"Hylaeamys megacephalus",2,FALSE
-51.7833564790414,-27.149928416731,1,1,"Culture/molecular",1,"Akodon montensis",2,FALSE
-51.734,-19.113,1,1,"Serology",1,"Hylaeamys megacephalus",5,FALSE
-51.733,-27.183,12,2,"Culture/molecular, Serology",4,"Akodon montensis, Oligoryzomys flavescens, Oligoryzomys nigripes, Thaptomys nigrita",1148,TRUE
-51.404425,-26.485894,3,1,"Serology",3,"Akodon montensis, Oligoryzomys nigripes, Thaptomys nigrita",396,FALSE
-51.39614,-26.55333,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-51.39536,-26.41025,2,2,"Culture/molecular, Serology",1,"Akodon montensis",2,TRUE
-51.316,-26.428,7,2,"Culture/molecular, Serology",3,"Akodon montensis, Oligoryzomys nigripes, Thaptomys nigrita",225,TRUE
-50.479,-22.973,4,2,"Culture/molecular, Serology",2,"Akodon montensis, Oligoryzomys nigripes",50,TRUE
-49.7058,-24.2511,4,2,"Culture/molecular, Serology",2,"Akodon montensis, Oligoryzomys nigripes",54,TRUE
-49.4103,-25.593,4,2,"Culture/molecular, Serology",2,"Akodon montensis, Oligoryzomys nigripes",42,TRUE
-49.2731,-25.428,4,2,"Culture/molecular, Serology",2,"Akodon montensis, Oligoryzomys nigripes",26,TRUE
-49.0553,-25.3056,4,2,"Culture/molecular, Serology",2,"Oligoryzomys flavescens, Thaptomys nigrita",34,TRUE
-48.9468,-16.3824,3,2,"Culture/molecular, Serology",1,"Oligoryzomys nigripes",6,TRUE
-48.5092,-25.52,6,2,"Culture/molecular, Serology",3,"Akodon montensis, Oligoryzomys nigripes, Thaptomys nigrita",104,TRUE
-48.29,-18.92,2,2,"Culture/molecular, Serology",1,"Oligoryzomys nigripes",2,TRUE
-48.277222,-18.9186108333333,1,1,"Serology",1,"Oligoryzomys nigripes",5,FALSE
-48.0051146658719,-21.1298488781754,1,1,"Serology",1,"Oligoryzomys flavescens",3,FALSE
-47.073263328258,-23.9336402252192,2,1,"Serology",2,"Oligoryzomys nigripes, Thaptomys nigrita",12,FALSE
-46.9075,-22.7391666666666,3,1,"Serology",3,"Akodon montensis, Oligoryzomys flavescens, Oligoryzomys nigripes",55,FALSE
-46.74,-22.19,2,2,"Culture/molecular, Serology",1,"Oligoryzomys nigripes",14,TRUE
-46.3527916666666,-23.1998083333333,1,1,"Culture/molecular",1,"Oligoryzomys nigripes",32,FALSE
-46.0389,-23.573,4,2,"Culture/molecular, Serology",3,"Akodon montensis, Oligoryzomys nigripes, Thaptomys nigrita",29,TRUE
-46.0383333333333,-23.4077777777777,2,1,"Culture/molecular",2,"Akodon montensis, Thaptomys nigrita",21,FALSE
-43.379,-18.605,2,2,"Culture/molecular, Serology",1,"Oligoryzomys nigripes",4,TRUE
-42.9692883017187,-22.4101034629181,1,1,"Serology",1,"Oligoryzomys nigripes",2,FALSE
-42.9666666666666,-22.4,2,1,"Culture/molecular",2,"Akodon montensis, Oligoryzomys nigripes",22,FALSE
-42.9658,-22.4119,3,2,"Culture/molecular, Serology",2,"Akodon montensis, Oligoryzomys nigripes",25,TRUE
-42.6780816639654,-22.0476679224252,1,1,"Serology",1,"Oligoryzomys nigripes",1,FALSE
-42.5928087492318,-22.2724074266742,1,1,"Serology",1,"Oligoryzomys nigripes",9,FALSE
-40.6,-19.936,3,2,"Culture/molecular, Serology",2,"Oligoryzomys flavescens, Oligoryzomys nigripes",76,TRUE
-38.1028010336287,-7.83376062979215,1,1,"Serology",1,"Oligoryzomys nigripes",9,FALSE
-17.0335905531533,14.6174970509539,2,1,"Serology",2,"Arvicanthis niloticus, Rattus rattus",9,FALSE
-16.64,12.45,2,1,"Serology",1,"Rattus rattus",48,FALSE
-16.5442514461122,12.4889775084491,2,1,"Serology",2,"Arvicanthis niloticus, Rattus rattus",153,FALSE
-16.25,12.66,2,1,"Serology",1,"Rattus rattus",42,FALSE
-15.97,12.83,2,1,"Serology",1,"Rattus rattus",50,FALSE
-15.68,12.57,2,1,"Serology",1,"Rattus rattus",56,FALSE
-15.19,14.02,1,1,"Culture/molecular",1,"Rattus rattus",13,FALSE
-14.68,13.99,1,1,"Culture/molecular",1,"Rattus rattus",8,FALSE
-14.11,13.15,1,1,"Culture/molecular",1,"Rattus rattus",25,FALSE
-14.08,12.93,1,1,"Culture/molecular",1,"Rattus rattus",10,FALSE
-13.91,13.26,1,1,"Culture/molecular",1,"Rattus rattus",28,FALSE
-13.885,10.0005555555555,2,1,"Serology",2,"Praomys rostratus, Rattus rattus",21,FALSE
-13.6788888888888,10.0119444444444,1,1,"Serology",1,"Rattus rattus",24,FALSE
-13.67,13.77,1,1,"Culture/molecular",1,"Rattus rattus",38,FALSE
-13.6696473288967,13.7748977086268,1,1,"Serology",1,"Rattus rattus",77,FALSE
-13.45,13.9,1,1,"Culture/molecular",1,"Rattus rattus",20,FALSE
-13.37,13.37,2,1,"Serology",1,"Rattus rattus",48,FALSE
-13.22,13.12,1,1,"Culture/molecular",1,"Rattus rattus",25,FALSE
-13.17,13.69,1,1,"Culture/molecular",1,"Rattus rattus",36,FALSE
-13.17,14.03,1,1,"Culture/molecular",1,"Rattus rattus",7,FALSE
-12.8358341089499,10.0693320979164,1,1,"Serology",1,"Rattus rattus",33,FALSE
-12.76,14.18,1,1,"Culture/molecular",1,"Rattus rattus",18,FALSE
-12.72,13.8,1,1,"Culture/molecular",1,"Rattus rattus",21,FALSE
-12.71,13.8,2,1,"Serology",1,"Rattus rattus",46,FALSE
-12.7036111111111,9.9275,2,1,"Serology",2,"Lemniscomys striatus, Rattus rattus",6,FALSE
-12.69,13.92,1,1,"Culture/molecular",1,"Rattus rattus",12,FALSE
-12.6758333333333,10.1480555555555,1,1,"Serology",1,"Praomys rostratus",4,FALSE
-12.67,13.68,1,1,"Culture/molecular",1,"Rattus rattus",33,FALSE
-12.62,13.96,1,1,"Culture/molecular",1,"Rattus rattus",2,FALSE
-12.54084,10.06606,3,1,"Culture/molecular",3,"Lemniscomys striatus, Praomys rostratus, Rattus rattus",61,FALSE
-12.5408333333333,10.0661111111111,3,1,"Serology",3,"Lemniscomys striatus, Praomys rostratus, Rattus rattus",48,FALSE
-12.48,13.39,2,1,"Serology",1,"Rattus rattus",58,FALSE
-12.35,13.97,1,1,"Culture/molecular",1,"Rattus rattus",30,FALSE
-12.2975,11.0836111111111,1,1,"Serology",1,"Praomys rostratus",9,FALSE
-12.21,14.46,1,1,"Culture/molecular",1,"Rattus rattus",3,FALSE
-12.17,12.55,2,1,"Serology",1,"Rattus rattus",44,FALSE
-12.17,12.56,1,1,"Culture/molecular",1,"Rattus rattus",74,FALSE
-11.770189,7.75703299999999,6,2,"Culture/molecular, Serology",3,"Mus setulosus, Praomys rostratus, Rattus rattus",124,TRUE
-11.770189,7.757033,2,2,"Culture/molecular, Serology",1,"Hylomyscus alleni",4,TRUE
-11.742564,7.762217,10,2,"Culture/molecular, Serology",5,"Hylomyscus alleni, Lemniscomys striatus, Mus setulosus, Praomys rostratus, Rattus rattus",330,TRUE
-11.726172,7.771753,8,2,"Culture/molecular, Serology",4,"Hylomyscus alleni, Lemniscomys striatus, Praomys rostratus, Rattus rattus",184,TRUE
-11.431461,7.945028,10,2,"Culture/molecular, Serology",5,"Hylomyscus alleni, Lemniscomys striatus, Mus setulosus, Praomys rostratus, Rattus rattus",242,TRUE
-11.427842,8.005569,8,2,"Culture/molecular, Serology",4,"Hylomyscus alleni, Mus setulosus, Praomys rostratus, Rattus rattus",144,TRUE
-11.3957,7.973069,10,2,"Culture/molecular, Serology",5,"Hylomyscus alleni, Lemniscomys striatus, Mus setulosus, Praomys rostratus, Rattus rattus",284,TRUE
-11.04,9.84083333333333,2,2,"Culture/molecular, Serology",1,"Praomys rostratus",16,TRUE
-10.9727777777777,10.0005555555555,4,2,"Culture/molecular, Serology",2,"Lemniscomys striatus, Praomys rostratus",69,TRUE
-10.5872222222222,10.0508333333333,2,1,"Serology",2,"Lemniscomys striatus, Praomys rostratus",50,FALSE
-10.5872222222222,10.0594444444444,3,1,"Culture/molecular",3,"Arvicanthis niloticus, Lemniscomys striatus, Praomys rostratus",72,FALSE
-10.1078893343067,8.76523509425289,1,1,"Serology",1,"Rattus rattus",6,FALSE
-9.48888888888888,8.56277777777777,1,1,"Serology",1,"Mus setulosus",5,FALSE
-9.4742,8.6136,1,1,"Culture/molecular",1,"Hylomyscus alleni",1,FALSE
-9.47416666666666,8.61361111111111,3,1,"Serology",3,"Hylomyscus alleni, Mus setulosus, Praomys rostratus",21,FALSE
-9.26974431678255,7.74028474320967,2,1,"Serology",2,"Hylomyscus alleni, Rattus rattus",26,FALSE
-9.02472222222222,9.03722222222222,2,1,"Serology",2,"Mus setulosus, Praomys rostratus",10,FALSE
-9.01777777777777,10.4958333333333,1,1,"Serology",1,"Praomys rostratus",10,FALSE
-8.94555555555555,9.64527777777777,3,1,"Serology",3,"Lemniscomys striatus, Mus setulosus, Praomys rostratus",22,FALSE
-8.91388888888889,8.08694444444444,2,1,"Serology",2,"Mus setulosus, Praomys rostratus",15,FALSE
-8.77472222222222,12.2994444444444,1,1,"Serology",1,"Praomys rostratus",17,FALSE
-8.687972,38.582752,1,1,"Serology",1,"Rattus rattus",71,FALSE
-7.296,6.794,4,2,"Culture/molecular, Serology",2,"Mus setulosus, Rattus rattus",16,TRUE
-6.07,6.1842,2,2,"Culture/molecular, Serology",1,"Rattus rattus",32,TRUE
-5.617,9.417,1,1,"Culture/molecular",1,"Praomys rostratus",4,FALSE
-5.498,5.8092,4,2,"Culture/molecular, Serology",2,"Mus setulosus, Rattus rattus",74,TRUE
-5.02,7.68,2,1,"Culture/molecular",2,"Mus setulosus, Rattus rattus",10,FALSE
-4.9614,6.1472,2,2,"Culture/molecular, Serology",1,"Mus setulosus",6,TRUE
-4.91667,13.3825,1,1,"Serology",1,"Arvicanthis niloticus",1,FALSE
-4.8925,6.128,2,2,"Culture/molecular, Serology",1,"Rattus rattus",28,TRUE
-3.71594072234143,40.4247702256638,1,1,"Serology",1,"Rattus rattus",3,FALSE
-3.368,6.746,2,2,"Culture/molecular, Serology",1,"Mus setulosus",26,TRUE
-3.2458,5.506,2,2,"Culture/molecular, Serology",1,"Mus setulosus",10,TRUE
-3.1283,7.0711,2,2,"Culture/molecular, Serology",1,"Mus setulosus",4,TRUE
-2.8844,53.2273,1,1,"Culture/molecular",1,"Apodemus flavicollis",93,FALSE
-2.32767,7.12667,1,1,"Culture/molecular",1,"Mus setulosus",1,FALSE
-1.79933,6.18267,1,1,"Culture/molecular",1,"Rattus rattus",1,FALSE
-1.66217,7.96975,1,1,"Culture/molecular",1,"Rattus rattus",1,FALSE
-0.85283,6.4495,3,1,"Culture/molecular",3,"Lemniscomys striatus, Mus setulosus, Rattus rattus",9,FALSE
4.5131,7.5439,3,2,"Culture/molecular, Serology",1,"Mus setulosus",18,TRUE
4.5265,7.8731,3,2,"Culture/molecular, Serology",1,"Rattus rattus",9,TRUE
4.6194,7.6906,3,2,"Culture/molecular, Serology",1,"Mus setulosus",27,TRUE
4.95,51.32,1,1,"Serology",1,"Sorex araneus",25,FALSE
5.586361,6.783611,4,2,"Culture/molecular, Serology",2,"Arvicanthis niloticus, Rattus rattus",4,TRUE
6.0924,6.773,6,2,"Culture/molecular, Serology",2,"Mus setulosus, Rattus rattus",6,TRUE
6.104889,6.741417,4,2,"Culture/molecular, Serology",2,"Arvicanthis niloticus, Rattus rattus",38,TRUE
6.1049,6.7414,6,2,"Culture/molecular, Serology",2,"Arvicanthis niloticus, Rattus rattus",12,TRUE
6.181472,6.596778,8,2,"Culture/molecular, Serology",4,"Arvicanthis niloticus, Lemniscomys striatus, Mus setulosus, Rattus rattus",22,TRUE
6.196556,6.694444,2,2,"Culture/molecular, Serology",1,"Rattus rattus",4,TRUE
6.404222,6.611167,2,2,"Culture/molecular, Serology",1,"Lemniscomys striatus",4,TRUE
7.133333,47.916667,1,1,"Serology",1,"Apodemus flavicollis",561,FALSE
8.0984,6.2941,3,2,"Culture/molecular, Serology",1,"Rattus rattus",9,TRUE
8.323,6.3628,3,2,"Culture/molecular, Serology",1,"Rattus rattus",12,TRUE
8.4066,7.641,6,2,"Culture/molecular, Serology",2,"Lemniscomys striatus, Rattus rattus",27,TRUE
9.03,50.62,1,1,"Culture/molecular",1,"Sorex araneus",1,FALSE
9.63598692884992,47.2737101054386,1,1,"Serology",1,"Apodemus flavicollis",27,FALSE
9.6375,46.99028,1,1,"Culture/molecular",1,"Sorex araneus",5,FALSE
10.23,-0.688,4,2,"Culture/molecular, Serology",2,"Lemniscomys striatus, Rattus rattus",38,TRUE
10.71,50.95,1,1,"Culture/molecular",1,"Sorex araneus",22,FALSE
10.8979,45.81202,3,1,"Serology",1,"Apodemus flavicollis",368,FALSE
10.9209,8.8242,3,2,"Culture/molecular, Serology",1,"Arvicanthis niloticus",9,TRUE
10.967,46,3,1,"Serology",1,"Apodemus flavicollis",3019,FALSE
10.967,46.15,3,1,"Serology",1,"Apodemus flavicollis",96,FALSE
10.974,45.994,1,1,"Serology",1,"Apodemus flavicollis",2007,FALSE
10.9758,45.9936,1,1,"Serology",1,"Apodemus flavicollis",5789,FALSE
11.033,46.367,3,1,"Serology",1,"Apodemus flavicollis",109,FALSE
11.0615,46.1279,3,1,"Serology",1,"Apodemus flavicollis",285,FALSE
11.0856,7.0919,3,2,"Culture/molecular, Serology",1,"Mus setulosus",3,TRUE
11.258,46.186,3,1,"Serology",1,"Apodemus flavicollis",287,FALSE
11.4259,46.0105,3,1,"Serology",1,"Apodemus flavicollis",26,FALSE
11.52,50.1,1,1,"Culture/molecular",1,"Sorex araneus",1,FALSE
11.567,46.283,3,1,"Serology",1,"Apodemus flavicollis",33,FALSE
12.47,52.8,1,1,"Culture/molecular",1,"Sorex araneus",12,FALSE
13.1834,49.81778,4,1,"Culture/molecular",1,"Sorex araneus",4,FALSE
13.22,54.13,1,1,"Culture/molecular",1,"Sorex araneus",108,FALSE
13.5475,-1.6309,6,1,"Culture/molecular",2,"Lemniscomys striatus, Rattus rattus",39,FALSE
13.5711,-1.6443,6,1,"Culture/molecular",2,"Lemniscomys striatus, Rattus rattus",12,FALSE
13.5881,-1.6324,3,1,"Culture/molecular",1,"Lemniscomys striatus",48,FALSE
13.5996,-1.5995,6,1,"Culture/molecular",2,"Lemniscomys striatus, Rattus rattus",36,FALSE
13.6029,-1.6229,6,1,"Culture/molecular",2,"Lemniscomys striatus, Rattus rattus",33,FALSE
13.6081,-1.6505,6,1,"Culture/molecular",2,"Lemniscomys striatus, Rattus rattus",36,FALSE
13.6137,-1.6267,6,1,"Culture/molecular",2,"Lemniscomys striatus, Rattus rattus",39,FALSE
13.8708333333333,48.8255555555555,1,1,"Serology",1,"Apodemus flavicollis",29,FALSE
14.023267,48.931083,4,1,"Culture/molecular",1,"Sorex araneus",4,FALSE
14.0384764167084,48.1698200933419,1,1,"Serology",1,"Apodemus flavicollis",32,FALSE
14.166586,48.832394,4,1,"Culture/molecular",1,"Apodemus flavicollis",8,FALSE
14.2823322025346,45.7528428856761,1,1,"Culture/molecular",1,"Sorex araneus",38,FALSE
14.41,46.05,1,1,"Culture/molecular",1,"Apodemus flavicollis",1,FALSE
14.455614,48.988,4,1,"Culture/molecular",1,"Apodemus flavicollis",4,FALSE
14.47,48.97,1,1,"Culture/molecular",1,"Sorex araneus",4,FALSE
14.487937,49.981672,4,1,"Culture/molecular",1,"Apodemus flavicollis",28,FALSE
14.488705,48.998955,4,1,"Culture/molecular",1,"Apodemus flavicollis",32,FALSE
14.492273,49.992866,4,1,"Culture/molecular",1,"Apodemus flavicollis",4,FALSE
14.495839,48.985481,4,1,"Culture/molecular",1,"Apodemus flavicollis",12,FALSE
14.49615,49.012688,4,1,"Culture/molecular",1,"Apodemus flavicollis",4,FALSE
14.49782,48.9944,4,1,"Culture/molecular",1,"Sorex araneus",4,FALSE
14.6177,50.9133,8,1,"Culture/molecular",2,"Apodemus agrarius, Apodemus flavicollis",28,FALSE
14.639,45.514,3,2,"Culture/molecular, Serology",1,"Apodemus flavicollis",216,TRUE
14.6503648117549,49.9378757473828,3,1,"Serology",3,"Apodemus agrarius, Apodemus flavicollis, Sorex araneus",181,FALSE
14.6744462261579,46.9362785082285,1,1,"Serology",1,"Apodemus flavicollis",12,FALSE
14.761461,49.080952,4,1,"Culture/molecular",1,"Apodemus flavicollis",4,FALSE
14.8594878113384,46.8919327550473,1,1,"Culture/molecular",1,"Apodemus flavicollis",287,FALSE
15.03,49.78,1,1,"Culture/molecular",1,"Sorex araneus",2,FALSE
15.17,45.8,1,1,"Serology",1,"Apodemus flavicollis",6,FALSE
15.4719,59.728,2,1,"Serology",2,"Apodemus flavicollis, Sorex araneus",90,FALSE
15.48,49.15,1,1,"Culture/molecular",1,"Sorex araneus",9,FALSE
16.062,45.732,2,1,"Culture/molecular",2,"Apodemus flavicollis, Rattus rattus",5,FALSE
16.079,45.939,3,1,"Serology",3,"Apodemus agrarius, Apodemus flavicollis, Sorex araneus",76,FALSE
16.18,45.73,3,1,"Serology",3,"Apodemus agrarius, Apodemus flavicollis, Sorex araneus",61,FALSE
16.3173214672974,48.1935234454505,1,1,"Serology",1,"Apodemus flavicollis",34,FALSE
16.33818,48.73583,1,1,"Serology",1,"Apodemus flavicollis",10,FALSE
16.455,45.624,4,1,"Culture/molecular",2,"Apodemus agrarius, Apodemus flavicollis",32,FALSE
16.4650869554259,49.2243502380097,1,1,"Serology",1,"Apodemus flavicollis",189,FALSE
16.4746361006844,45.6238566804738,2,1,"Serology",1,"Apodemus flavicollis",56,FALSE
16.6,59.917,2,1,"Serology",2,"Apodemus flavicollis, Sorex araneus",30,FALSE
16.65,49.01,1,1,"Culture/molecular",1,"Sorex araneus",5,FALSE
16.6535256822488,49.175106345362,2,1,"Serology",2,"Apodemus flavicollis, Sorex araneus",23,FALSE
16.849,48.381,3,1,"Serology",1,"Apodemus flavicollis",822,FALSE
16.897,49.433,1,1,"Culture/molecular",1,"Sorex araneus",39,FALSE
17.057,46.19,1,1,"Culture/molecular",1,"Apodemus flavicollis",4,FALSE
17.0680246029214,-22.4470037355277,1,1,"Culture/molecular",1,"Aethomys chrysophilus",64,FALSE
17.17,46.7,1,1,"Culture/molecular",1,"Apodemus agrarius",1,FALSE
17.9017739067212,43.9612629696458,3,1,"Serology",3,"Apodemus agrarius, Apodemus flavicollis, Sorex araneus",204,FALSE
17.9069057278843,43.9599609466663,2,1,"Serology",2,"Apodemus flavicollis, Sorex araneus",115,FALSE
17.9146314081696,46.3912845251447,1,1,"Culture/molecular",1,"Apodemus agrarius",2,FALSE
17.991803,49.993402,8,1,"Culture/molecular",2,"Apodemus agrarius, Apodemus flavicollis",164,FALSE
17.996603,49.98567,8,1,"Culture/molecular",2,"Apodemus agrarius, Apodemus flavicollis",16,FALSE
17.998871,49.985554,4,1,"Culture/molecular",1,"Apodemus agrarius",20,FALSE
18.0598409499085,46.3974020070195,2,1,"Serology",2,"Apodemus agrarius, Sorex araneus",83,FALSE
18.141638,46.065731,2,1,"Culture/molecular",2,"Apodemus agrarius, Apodemus flavicollis",21,FALSE
18.2,46.07,2,1,"Culture/molecular",2,"Apodemus agrarius, Apodemus flavicollis",3,FALSE
18.202,43.822,1,1,"Serology",1,"Apodemus flavicollis",98,FALSE
18.2323853447475,46.0716596687459,2,1,"Culture/molecular",2,"Apodemus agrarius, Apodemus flavicollis",201,FALSE
18.233,59.4,2,1,"Serology",2,"Apodemus flavicollis, Sorex araneus",23,FALSE
18.3372,49.5475,3,1,"Culture/molecular",1,"Apodemus flavicollis",9,FALSE
18.5305,49.8848,3,1,"Culture/molecular",1,"Apodemus agrarius",99,FALSE
18.58,44.1275,1,1,"Serology",1,"Apodemus flavicollis",56,FALSE
18.5845361257808,4.35876723517015,1,1,"Serology",1,"Rattus rattus",100,FALSE
19.2032164709256,-22.7613435687344,1,1,"Culture/molecular",1,"Lemniscomys rosalia",2,FALSE
19.2663,50.7355,1,1,"Culture/molecular",1,"Sorex araneus",1,FALSE
19.3132,51.6524,1,1,"Culture/molecular",1,"Sorex araneus",1,FALSE
19.3444444444444,44.6436111111111,1,1,"Culture/molecular",1,"Apodemus flavicollis",20,FALSE
19.3797,51.5971,1,1,"Culture/molecular",1,"Sorex araneus",9,FALSE
19.539722,43.896667,1,1,"Culture/molecular",1,"Apodemus flavicollis",50,FALSE
19.5708,51.7875,1,1,"Culture/molecular",1,"Sorex araneus",1,FALSE
19.6115,51.3408,1,1,"Culture/molecular",1,"Sorex araneus",10,FALSE
19.6437,41.787,1,1,"Culture/molecular",1,"Apodemus flavicollis",2,FALSE
19.6908,41.648,1,1,"Culture/molecular",1,"Apodemus flavicollis",2,FALSE
19.7047,40.9369,2,1,"Culture/molecular",2,"Apodemus flavicollis, Rattus rattus",2,FALSE
19.7058,51.6633,1,1,"Culture/molecular",1,"Sorex araneus",13,FALSE
19.7142,41.4889,1,1,"Culture/molecular",1,"Rattus rattus",3,FALSE
19.7925,41.5096,1,1,"Culture/molecular",1,"Apodemus flavicollis",2,FALSE
19.8187,41.3275,1,1,"Culture/molecular",1,"Apodemus flavicollis",1,FALSE
19.8879,42.3156,1,1,"Culture/molecular",1,"Apodemus flavicollis",2,FALSE
